ListingID,host_id,host_total_listings_count,priceUSD,weekly_priceUSD,monthly_priceUSD,security_depositUSD,cleaning_feeUSD,guests_included,extra_peopleUSD,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,ScrapedID,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,require_guest_profile_picture,require_guest_phone_verification,cancellation_ID
2385623,12002224,2,100,,,,10,1,0,23,2/22/2014,9/13/2014,98,9,10,10,10,10,9,1.01,2.02E+13,2,10,3 months ago,t,30,60,89,89,f,f,CP_001
2284536,129014,2,99,,,100,30,2,10,111,2/23/2014,12/20/2015,92,9,9,10,10,10,9,4.89,2.02E+13,2,1125,a week ago,t,21,49,75,348,f,f,CP_001
2392869,8534462,48,149,1300,4800,300,60,2,20,95,2/23/2014,12/23/2015,93,10,10,10,10,10,9,4.19,2.02E+13,2,1125,today,t,6,36,63,122,t,t,CP_002
2191633,4962900,169,127,,,,99,1,0,6,2/26/2014,10/3/2015,90,9,9,10,10,10,9,0.27,2.02E+13,2,1125,today,t,30,60,90,364,f,f,CP_002
1980395,10220435,1,148,905,3100,500,100,4,5,17,3/1/2014,12/3/2015,92,10,10,10,9,9,10,0.76,2.02E+13,2,180,today,t,23,50,80,342,f,f,CP_001
1833250,9435688,1,320,2100,,400,150,1,0,22,3/2/2014,10/28/2015,97,10,9,10,9,10,10,0.98,2.02E+13,1,1125,today,t,3,33,63,335,f,f,CP_002
2441908,12483454,1,116,690,3450,,60,4,10,74,3/3/2014,12/29/2015,98,10,10,10,10,10,10,3.3,2.02E+13,2,1125,3 days ago,t,23,50,58,289,f,f,CP_003
1956553,10112910,1,95,,,95,,2,15,54,3/3/2014,10/6/2015,96,10,9,10,10,9,10,2.41,2.02E+13,2,1125,5 days ago,t,26,56,86,175,f,f,CP_002
2249292,10136334,2,75,650,2500,200,25,2,25,63,3/3/2014,1/1/2016,97,10,10,10,10,10,10,2.81,2.02E+13,1,14,today,t,21,21,21,170,f,f,CP_002
1763809,8932486,4,65,450,,,,1,15,73,3/3/2014,12/29/2015,95,9,9,10,10,10,10,3.25,2.02E+13,2,29,4 weeks ago,t,10,37,67,337,f,f,CP_001
2399736,10870042,2,150,,,,40,2,10,81,3/3/2014,12/10/2015,93,10,9,10,10,9,9,3.61,2.02E+13,2,1125,2 weeks ago,t,13,31,45,278,f,f,CP_003
2418658,12361167,2,155,,,,35,1,0,135,3/3/2014,12/20/2015,92,9,9,9,10,10,9,6.02,2.02E+13,1,1125,4 weeks ago,t,20,50,80,355,f,f,CP_001
2386589,2604788,1,125,,,,25,2,15,46,3/3/2014,12/29/2015,95,9,9,10,10,10,9,2.05,2.02E+13,1,1125,4 weeks ago,t,1,1,1,122,f,f,CP_002
2037250,1865986,2,100,650,,,50,2,0,23,3/6/2014,10/11/2015,97,10,10,10,10,10,9,1.03,2.02E+13,3,30,3 weeks ago,t,30,60,90,365,t,t,CP_001
2412633,11024255,1,109,699,2400,500,75,2,25,12,3/6/2014,9/29/2015,96,10,9,10,10,10,10,0.54,2.02E+13,1,31,3 months ago,t,0,0,0,92,f,f,CP_002
1696015,8956137,6,375,,,995,195,1,0,15,3/7/2014,11/2/2015,95,9,9,10,10,10,9,0.67,2.02E+13,3,1125,2 weeks ago,t,27,27,29,290,t,t,CP_002
2486612,6433045,1,112,,,,20,2,15,65,3/7/2014,12/30/2015,91,9,9,10,10,9,9,2.91,2.02E+13,1,1125,today,t,28,57,75,259,f,f,CP_003
2051658,5506237,3,190,,,,169,1,0,4,3/8/2014,10/19/2015,100,10,10,10,10,9,9,0.18,2.02E+13,7,1125,today,t,30,60,90,262,f,f,CP_002
1781873,2237228,1,96,559,1974,,,2,20,57,3/9/2014,12/1/2015,92,10,9,10,10,9,9,2.56,2.02E+13,2,14,today,t,30,60,90,179,f,f,CP_002
1961671,10136334,2,200,600,,200,75,6,20,20,3/9/2014,12/28/2015,100,10,10,10,10,10,10,0.9,2.02E+13,2,14,4 weeks ago,t,0,0,0,0,f,f,CP_002
2068301,3844024,1,140,,,,,1,0,14,3/10/2014,1/4/2015,99,10,10,10,10,10,9,0.63,2.02E+13,3,13,2 weeks ago,t,0,1,4,98,f,f,CP_001
2350464,12002224,2,750,,,,75,6,0,17,3/11/2014,9/22/2015,99,10,10,10,10,10,10,0.77,2.02E+13,2,1125,2 months ago,t,0,0,0,0,f,f,CP_002
2211594,11058653,1,126,,,500,105,2,50,69,3/11/2014,1/2/2016,93,10,10,10,9,10,9,3.11,2.02E+13,2,30,2 weeks ago,t,30,60,90,365,f,f,CP_002
2150760,10977007,1,100,,,200,,0,0,40,3/16/2014,9/28/2015,94,10,10,10,9,9,9,1.82,2.02E+13,2,14,3 months ago,t,30,60,90,365,f,f,CP_001
2481189,12693172,2,285,1650,,300,150,1,0,53,3/17/2014,11/23/2015,96,10,10,10,10,9,10,2.41,2.02E+13,2,365,2 months ago,t,30,60,90,332,f,f,CP_002
2187906,6374498,2,50,,,,,1,5,21,3/17/2014,12/22/2015,93,10,9,10,10,9,9,0.96,2.02E+13,1,5,6 weeks ago,t,23,53,82,82,f,f,CP_003
2492143,512103,1,95,,,150,,1,10,18,3/22/2014,10/13/2015,90,10,10,10,10,9,9,0.83,2.02E+13,1,30,5 weeks ago,t,30,60,90,365,f,f,CP_002
2526405,5548892,1,80,,,,10,1,0,95,3/23/2014,11/15/2015,96,10,10,10,10,10,10,4.36,2.02E+13,3,15,2 weeks ago,t,30,56,86,160,f,f,CP_001
2593176,8932486,4,70,400,,,,2,25,68,3/24/2014,12/30/2015,91,9,9,9,9,10,9,3.13,2.02E+13,2,1125,4 weeks ago,t,20,50,80,352,f,f,CP_001
2532879,4105278,1,110,,,,,1,0,54,3/24/2014,10/30/2015,97,10,9,10,10,10,9,2.48,2.02E+13,2,5,3 days ago,t,26,56,86,361,f,f,CP_001
1141226,1787819,8,174,1008,2594,,60,1,0,19,3/24/2014,9/21/2015,98,10,10,10,10,10,9,0.87,2.02E+13,3,90,2 weeks ago,t,12,19,45,302,f,f,CP_002
2577625,13200012,1,90,450,1800,100,,1,0,9,3/25/2014,9/19/2014,98,10,9,9,10,10,10,0.41,2.02E+13,5,30,4 weeks ago,t,22,25,53,300,f,f,CP_002
2522091,12913415,1,195,,,200,50,1,0,33,3/25/2014,11/2/2015,99,10,10,10,10,10,10,1.52,2.02E+13,2,30,today,t,27,57,87,362,f,f,CP_002
1623894,4194079,1,115,725,,150,50,2,10,82,3/25/2014,12/28/2015,99,10,10,10,10,10,10,3.78,2.02E+13,2,10,2 weeks ago,t,0,0,0,93,f,f,CP_001
2487892,1343908,1,70,,,,,1,0,75,3/26/2014,12/20/2015,94,10,9,10,10,10,10,3.46,2.02E+13,1,1125,today,t,10,38,68,343,f,f,CP_003
2396734,8403307,2,265,,,100,90,5,0,23,3/26/2014,10/19/2015,98,10,10,10,10,10,10,1.06,2.02E+13,3,1125,today,t,30,60,90,365,f,f,CP_002
872152,50893,10,182,1311,3200,2500,300,4,20,10,3/27/2014,9/6/2015,100,10,10,10,10,10,10,0.46,2.02E+13,3,1125,2 months ago,t,0,2,5,280,t,t,CP_002
1696194,8956137,6,228,1900,,500,95,1,0,11,3/28/2014,10/6/2015,96,9,9,10,10,9,9,0.51,2.02E+13,2,1125,3 weeks ago,t,30,60,90,361,t,t,CP_002
2536507,5570855,2,99,,,300,50,0,0,105,3/29/2014,12/27/2015,98,10,10,10,10,10,9,4.87,2.02E+13,1,1125,today,t,9,35,65,335,f,f,CP_002
1786923,3074414,34,90,695,1895,150,60,1,20,9,3/30/2014,9/30/2015,93,9,10,9,10,9,9,0.42,2.02E+13,2,1125,3 weeks ago,t,14,44,74,349,f,f,CP_001
2621746,453540,5,99,1300,4500,,35,2,25,106,3/30/2014,12/24/2015,93,9,10,10,10,10,9,4.92,2.02E+13,1,1125,5 days ago,t,22,52,79,323,t,t,CP_002
2584354,12651381,1,125,,,,,1,0,21,3/31/2014,8/30/2015,99,10,10,10,10,10,10,0.98,2.02E+13,3,1125,3 months ago,t,0,0,28,303,f,f,CP_001
2500188,12796487,6,155,1100,,,,1,0,24,3/31/2014,11/1/2015,98,10,10,10,10,10,10,1.12,2.02E+13,2,28,4 weeks ago,t,30,60,90,365,f,f,CP_001
2614387,1123549,2,77,499,,,15,2,15,128,3/31/2014,12/31/2015,98,10,10,10,10,10,10,5.95,2.02E+13,2,14,a week ago,t,19,42,72,338,f,f,CP_002
2489283,74305,34,195,,,,113,1,0,10,4/1/2014,10/5/2015,100,10,10,10,10,10,10,0.47,2.02E+13,2,365,today,t,25,55,80,167,t,t,CP_002
2413338,12334975,1,125,650,1800,,50,1,25,18,4/2/2014,9/10/2015,99,10,10,10,10,10,10,0.84,2.02E+13,2,1125,a week ago,t,27,27,55,250,f,f,CP_001
1159226,1787819,8,174,1149,3597,,60,1,0,14,4/7/2014,11/16/2015,96,10,10,10,10,9,9,0.66,2.02E+13,3,90,2 weeks ago,t,25,55,80,343,f,f,CP_002
2710274,10392662,2,59,,,,15,1,10,86,4/9/2014,12/7/2015,93,9,9,10,10,10,9,4.06,2.02E+13,2,1125,4 weeks ago,t,26,56,85,85,f,f,CP_001
2352218,12012741,1,80,,,,,1,0,47,4/11/2014,8/25/2015,96,10,10,10,10,9,10,2.22,2.02E+13,2,1125,3 months ago,t,30,60,90,365,f,f,CP_001
2736961,1183679,1,95,550,1600,,35,1,0,54,4/13/2014,12/25/2015,96,10,10,10,10,9,10,2.56,2.02E+13,1,30,a week ago,t,13,17,47,322,f,f,CP_001
2686374,2231298,4,149,1300,3950,,,4,20,165,4/14/2014,1/2/2016,95,9,10,10,10,10,9,7.84,2.02E+13,1,1125,today,t,27,49,79,354,f,f,CP_001
2652941,33360,6,95,630,2500,200,,1,0,37,4/15/2014,11/15/2015,95,9,10,10,10,9,9,1.76,2.02E+13,2,1125,today,t,30,60,90,360,f,f,CP_002
2298775,225830,2,60,340,900,,,1,15,23,4/16/2014,11/21/2015,94,10,9,10,10,9,10,1.1,2.02E+13,1,1125,4 weeks ago,t,30,60,90,365,f,f,CP_003
2686624,2743787,1,85,,2300,95,60,4,15,30,4/16/2014,9/16/2015,98,10,10,10,10,10,10,1.43,2.02E+13,3,1125,7 weeks ago,t,0,0,0,47,t,t,CP_001
2612025,12389678,2,45,,,150,15,1,10,82,4/17/2014,12/27/2015,91,9,10,10,10,9,9,3.92,2.02E+13,1,1125,today,t,27,55,85,360,f,f,CP_001
2420536,12367587,1,69,,2500,150,50,2,15,76,4/17/2014,12/26/2015,95,10,10,10,10,9,10,3.63,2.02E+13,1,5,yesterday,t,18,39,69,344,f,f,CP_002
1789341,3979528,5,115,650,1899,200,85,2,100,17,4/20/2014,11/28/2015,99,10,10,10,10,10,10,0.82,2.02E+13,3,365,4 weeks ago,t,0,4,34,174,f,f,CP_002
2763078,4993638,1,70,450,,100,20,2,25,97,4/20/2014,11/14/2015,92,10,9,10,10,9,9,4.66,2.02E+13,1,30,2 months ago,t,30,60,90,365,f,f,CP_002
2746782,4016632,5,90,540,,150,25,1,0,109,4/21/2014,12/29/2015,97,10,10,10,10,9,10,5.24,2.02E+13,2,14,yesterday,t,18,45,45,103,t,t,CP_002
1983713,10235544,1,95,650,2600,300,75,2,25,13,4/21/2014,12/28/2015,97,10,10,10,10,10,10,0.63,2.02E+13,3,1125,today,t,25,55,85,360,f,f,CP_002
2727938,13574164,1,110,,,,20,1,0,15,4/21/2014,7/5/2015,97,10,9,10,10,10,9,0.72,2.02E+13,2,1125,2 weeks ago,t,12,24,42,79,f,f,CP_001
2525172,3458990,1,67,355,,,20,1,0,108,4/21/2014,12/26/2015,96,9,10,10,10,10,10,5.19,2.02E+13,1,21,4 days ago,t,18,38,66,341,f,f,CP_001
1461971,7697138,1,129,,,400,120,0,0,6,4/22/2014,8/25/2015,93,9,10,10,10,8,10,0.29,2.02E+13,4,1125,4 months ago,t,0,0,0,2,f,f,CP_002
2731253,601600,2,129,714,2970,400,,2,20,81,4/22/2014,12/28/2015,98,10,10,10,10,10,10,3.9,2.02E+13,3,90,today,t,21,51,81,356,f,f,CP_001
1806899,9469827,2,60,425,1700,,,2,0,70,4/25/2014,12/22/2015,96,10,10,10,10,9,10,3.39,2.02E+13,2,1125,today,t,9,16,31,306,f,f,CP_001
1251707,661691,163,121,990,,,64,1,0,2,4/26/2014,7/1/2015,90,8,10,10,10,10,10,0.1,2.02E+13,1,7,5 days ago,t,30,60,90,365,f,f,CP_002
2493658,5177328,6,150,1000,3000,100,40,1,0,32,4/27/2014,12/20/2015,97,10,10,10,10,10,9,1.55,2.02E+13,2,365,today,t,6,19,49,324,t,t,CP_002
2778101,11210607,1,195,,,,45,2,30,15,4/27/2014,8/30/2015,96,10,9,9,9,10,9,0.73,2.02E+13,2,1125,4 months ago,t,30,60,90,365,f,f,CP_002
2484067,4143171,2,69,625,1999,150,25,2,20,29,4/28/2014,11/29/2015,96,9,10,10,10,10,10,1.41,2.02E+13,1,100,3 days ago,t,30,60,90,365,f,f,CP_001
2593263,8932486,4,69,500,,,,1,15,52,4/28/2014,10/26/2015,95,10,10,10,10,10,10,2.53,2.02E+13,2,1125,4 weeks ago,t,26,56,86,358,f,f,CP_001
2830174,3381463,1,60,,,,5,1,10,26,4/28/2014,9/12/2015,97,10,10,10,10,9,10,1.26,2.02E+13,1,1125,2 months ago,t,2,32,62,337,f,f,CP_003
938785,4962900,169,100,,,,99,1,0,13,4/28/2014,11/6/2015,86,9,9,8,9,10,9,0.63,2.02E+13,2,1125,today,t,30,60,90,359,f,f,CP_002
2660384,11845596,3,100,,,95,45,2,25,123,4/28/2014,1/1/2016,90,9,10,9,10,9,9,5.98,2.02E+13,1,14,yesterday,t,28,55,84,84,f,f,CP_001
2749725,14068321,1,175,1000,3000,500,100,2,30,22,4/28/2014,10/19/2015,94,10,9,10,10,10,9,1.07,2.02E+13,3,1125,3 months ago,t,0,0,0,275,f,f,CP_001
2723368,880937,1,50,300,1050,,10,1,15,43,4/28/2014,12/11/2015,95,10,10,10,10,10,10,2.09,2.02E+13,1,1125,5 days ago,t,3,33,63,338,f,f,CP_001
1984962,8956137,6,295,,,995,195,1,0,22,4/29/2014,10/3/2015,96,9,10,10,10,9,9,1.07,2.02E+13,1,1125,5 weeks ago,t,30,60,90,365,t,t,CP_002
2481869,5177328,6,175,1000,3200,,40,1,0,38,5/1/2014,10/11/2015,96,10,10,10,10,10,10,1.86,2.02E+13,2,365,today,t,19,46,62,323,t,t,CP_002
2277640,4630668,1,89,560,1850,,15,2,15,86,5/4/2014,12/12/2015,99,10,10,10,10,10,10,4.22,2.02E+13,2,30,2 months ago,t,0,0,0,0,f,f,CP_002
2638086,13364937,1,140,900,2400,400,80,2,15,15,5/5/2014,10/24/2015,97,10,10,10,10,10,10,0.74,2.02E+13,2,90,today,t,0,4,34,309,f,f,CP_002
2882641,13240442,3,165,1100,4100,500,65,4,40,28,5/5/2014,12/29/2015,98,10,10,10,10,10,10,1.38,2.02E+13,3,365,yesterday,t,0,0,0,262,f,f,CP_002
2727808,13959773,1,95,,,200,50,1,0,58,5/5/2014,12/23/2015,99,10,10,10,10,10,10,2.85,2.02E+13,3,1125,today,t,18,48,78,346,f,f,CP_002
2610187,3074414,34,65,430,1495,100,60,1,12,4,5/7/2014,8/17/2014,85,10,9,8,9,8,9,0.2,2.02E+13,3,1125,5 months ago,t,30,60,90,365,f,f,CP_001
2217257,6397518,1,125,1400,,500,30,1,0,27,5/7/2014,10/19/2015,96,10,10,10,10,10,9,1.33,2.02E+13,3,1125,2 weeks ago,t,8,28,48,48,f,f,CP_002
2760901,7483949,1,119,750,2500,,,1,0,16,5/11/2014,9/12/2015,98,10,10,10,10,9,10,0.79,2.02E+13,3,1125,3 months ago,t,30,60,90,365,f,f,CP_003
2489339,74305,34,215,,,,96,1,0,9,5/11/2014,9/7/2015,91,10,10,8,9,10,9,0.45,2.02E+13,2,365,today,t,0,0,0,0,t,t,CP_002
2721575,6985440,1,95,595,,100,35,2,0,77,5/12/2014,12/28/2015,97,10,10,10,10,9,10,3.83,2.02E+13,2,1125,2 days ago,t,21,42,72,340,f,f,CP_002
2868006,14660515,1,60,,800,,,1,0,8,5/12/2014,8/31/2015,94,10,10,10,10,9,9,0.4,2.02E+13,1,1125,4 months ago,t,0,0,0,125,f,f,CP_003
2966415,15135436,1,55,300,1100,,15,1,15,27,5/13/2014,10/24/2015,90,9,9,9,9,9,9,1.35,2.02E+13,2,150,7 weeks ago,t,27,57,87,362,f,f,CP_001
190984,923095,2,110,700,2200,100,75,1,20,51,5/14/2014,8/31/2015,87,9,9,9,9,7,8,2.55,2.02E+13,2,29,2 days ago,t,19,49,79,354,f,f,CP_001
2686659,13752921,1,95,600,2000,,,2,25,46,5/14/2014,11/8/2015,91,9,10,10,10,9,9,2.3,2.02E+13,2,1125,6 weeks ago,t,14,44,74,349,f,f,CP_002
1796217,74305,34,265,,,,169,1,0,12,5/15/2014,11/23/2015,95,10,10,10,10,9,9,0.6,2.02E+13,3,365,today,t,22,52,82,202,t,t,CP_002
2620429,30832,2,195,,,,,1,0,84,5/16/2014,1/1/2016,98,10,10,10,10,10,10,4.21,2.02E+13,3,29,today,t,26,49,79,229,f,f,CP_001
3039438,14860162,2,93,460,,,15,2,20,15,5/16/2014,10/25/2015,95,10,10,10,10,10,10,0.75,2.02E+13,1,1125,2 months ago,t,0,0,0,97,f,f,CP_001
2033191,10437300,1,180,,,,70,2,10,55,5/18/2014,12/30/2015,100,10,10,10,10,10,10,2.76,2.02E+13,3,1125,5 days ago,t,14,44,74,346,f,f,CP_001
2755730,3752499,1,175,,,250,50,4,30,75,5/18/2014,12/14/2015,98,10,10,10,10,10,10,3.77,2.02E+13,2,29,today,t,18,48,78,335,f,f,CP_002
3053237,11580391,1,149,1065,3759,100,50,1,0,85,5/19/2014,12/2/2015,99,10,10,10,10,9,10,4.28,2.02E+13,2,1125,2 weeks ago,t,28,58,88,363,f,f,CP_002
2472850,2840320,1,195,,3600,100,35,1,0,28,5/19/2014,9/7/2015,82,9,8,9,9,9,8,1.41,2.02E+13,2,14,5 months ago,t,30,60,90,365,f,f,CP_002
2612399,4485958,2,79,,,,,1,0,62,5/19/2014,12/30/2015,99,10,10,10,10,9,10,3.12,2.02E+13,3,365,3 days ago,t,6,25,38,292,f,f,CP_003
2520890,12905845,1,80,400,,150,,2,0,32,5/19/2014,11/17/2015,94,9,9,10,10,8,9,1.61,2.02E+13,2,28,4 weeks ago,t,29,59,89,178,f,f,CP_001
2332949,640731,1,380,,,100,100,8,20,38,5/19/2014,11/22/2015,95,9,9,9,10,9,9,1.91,2.02E+13,1,1125,5 days ago,t,30,60,90,347,f,f,CP_002
2804399,14345711,1,90,,1500,,30,2,30,28,5/19/2014,10/21/2015,90,9,9,10,9,9,9,1.41,2.02E+13,2,1125,3 weeks ago,t,26,36,66,341,f,f,CP_003
1781723,1730412,2,52,400,,,,2,0,40,5/19/2014,12/18/2015,96,10,9,10,10,10,10,2.01,2.02E+13,1,1125,yesterday,t,4,4,15,16,f,f,CP_003
2923529,14926558,1,110,1000,3000,300,50,2,20,63,5/20/2014,11/22/2015,98,10,10,10,10,10,10,3.18,2.02E+13,2,1125,yesterday,t,16,37,67,342,f,f,CP_003
2274086,11610220,1,99,,,,19,2,30,17,5/20/2014,7/31/2015,89,10,9,10,10,10,9,0.86,2.02E+13,1,3,3 months ago,t,30,60,90,365,f,f,CP_001
2856806,14604736,1,175,1050,,,,1,0,3,5/20/2014,10/12/2014,93,10,7,10,10,9,9,0.15,2.02E+13,1,1125,today,t,28,58,88,209,f,f,CP_001
2909809,3551193,1,132,,,,,2,40,11,5/20/2014,10/4/2015,96,10,8,10,10,10,9,0.55,2.02E+13,1,1125,6 weeks ago,t,30,60,90,365,f,f,CP_001
2309250,11792289,1,189,1350,,95,150,5,50,23,5/21/2014,10/21/2015,100,10,10,10,10,10,10,1.16,2.02E+13,2,1125,2 weeks ago,t,18,48,78,343,f,f,CP_001
3004007,1382401,1,125,805,2850,,50,0,0,23,5/21/2014,11/25/2015,99,10,10,10,10,10,10,1.16,2.02E+13,4,1125,today,t,19,37,67,329,f,f,CP_001
2186330,4962900,169,167,,,,99,1,0,22,5/22/2014,9/1/2015,90,9,9,9,9,10,8,1.11,2.02E+13,2,1125,today,t,30,60,90,364,f,f,CP_002
2994309,7319622,1,135,900,3600,200,30,2,15,71,5/23/2014,12/29/2015,97,10,10,10,10,9,10,3.6,2.02E+13,3,1125,5 weeks ago,t,30,60,90,344,f,f,CP_002
2905375,74305,34,127,,,,96,1,0,13,5/23/2014,11/16/2015,95,10,10,10,9,10,10,0.66,2.02E+13,2,365,today,t,9,39,69,147,t,t,CP_002
2809796,14372052,1,69,650,2800,,60,1,0,45,5/23/2014,12/23/2015,99,10,10,10,10,10,10,2.28,2.02E+13,1,1125,5 days ago,t,27,54,84,355,f,f,CP_001
2935486,14015217,1,250,1700,5600,300,25,4,50,68,5/24/2014,12/15/2015,94,10,9,10,10,10,9,3.45,2.02E+13,1,1125,yesterday,t,21,39,61,287,f,f,CP_001
2539881,12503146,1,79,,,,,1,0,4,5/25/2014,11/29/2015,85,8,8,10,10,10,10,0.2,2.02E+13,1,1125,2 months ago,t,0,0,0,2,f,f,CP_003
1002835,2490446,3,135,700,2500,400,150,4,20,6,5/25/2014,12/22/2015,80,8,8,7,8,10,8,0.31,2.02E+13,2,1125,4 days ago,t,30,60,90,365,t,t,CP_002
1920477,2907322,1,75,455,,100,25,0,0,24,5/25/2014,8/21/2015,98,10,10,10,10,9,10,1.22,2.02E+13,1,1125,3 months ago,t,17,47,77,352,f,f,CP_003
1100686,3921530,3,54,380,1300,100,35,3,7,72,5/25/2014,12/27/2015,94,10,9,10,10,10,9,3.66,2.02E+13,2,28,a week ago,t,20,42,72,347,f,t,CP_001
2769088,5067360,2,110,550,,100,,1,0,12,5/26/2014,8/11/2015,71,8,6,9,9,9,7,0.61,2.02E+13,2,14,2 months ago,t,0,3,33,306,f,f,CP_003
3050140,11236752,1,90,600,2000,100,50,2,10,54,5/26/2014,1/1/2016,100,10,10,10,10,10,10,2.75,2.02E+13,2,365,2 weeks ago,t,0,0,0,262,f,f,CP_003
2955782,15082394,3,135,,,95,155,2,30,74,5/26/2014,12/31/2015,96,10,10,10,10,10,9,3.77,2.02E+13,2,60,yesterday,t,18,41,68,322,f,f,CP_002
3061918,15566972,1,90,450,1600,200,25,1,25,20,5/26/2014,11/17/2015,96,10,10,10,10,9,9,1.02,2.02E+13,2,60,5 days ago,t,30,60,90,365,f,f,CP_001
1970725,10175895,1,110,,,,30,1,0,43,5/27/2014,10/20/2015,99,10,10,10,10,10,9,2.19,2.02E+13,3,1125,3 months ago,t,30,60,90,365,t,t,CP_002
3144597,5872109,1,54,300,,,,1,20,45,5/27/2014,12/5/2015,95,9,9,10,10,10,10,2.3,2.02E+13,2,14,6 weeks ago,t,18,48,78,167,f,f,CP_003
2516391,2033580,1,135,795,2800,500,75,2,20,16,5/27/2014,10/27/2015,98,10,10,10,10,10,10,0.82,2.02E+13,2,180,5 days ago,t,24,54,76,351,f,f,CP_002
2943860,14980831,9,195,1225,2800,250,135,1,0,14,5/27/2014,11/16/2015,90,9,10,10,10,9,9,0.71,2.02E+13,3,1125,3 weeks ago,t,30,60,81,345,f,f,CP_001
2628010,106700,1,209,1200,,150,65,2,25,29,5/27/2014,4/27/2015,97,10,9,10,10,10,9,1.48,2.02E+13,2,1125,9 months ago,t,0,0,0,30,f,f,CP_002
1301535,468703,2,105,665,,150,25,2,15,89,5/27/2014,10/19/2015,95,9,10,10,10,9,10,4.54,2.02E+13,1,365,3 weeks ago,t,30,56,84,173,f,t,CP_001
3040278,14860162,2,217,1300,4500,,35,4,15,156,5/27/2014,11/23/2015,97,10,9,10,10,10,10,7.96,2.02E+13,2,20,3 days ago,t,12,21,26,247,f,f,CP_001
2897897,8873662,1,189,,,,85,4,10,25,5/27/2014,9/7/2015,90,9,9,10,10,9,9,1.28,2.02E+13,3,10,2 weeks ago,t,0,0,0,247,f,f,CP_002
2187563,6668610,1,160,1000,3500,400,90,2,15,37,5/28/2014,12/11/2015,93,10,10,10,10,10,9,1.89,2.02E+13,2,1125,5 weeks ago,t,30,60,90,365,f,f,CP_001
2978929,8838512,1,100,800,3280,250,60,1,15,45,5/28/2014,10/10/2015,89,10,9,9,9,9,8,2.3,2.02E+13,2,100,3 weeks ago,t,25,55,84,84,f,f,CP_002
1925661,9975709,1,39,292,1029,300,35,1,35,23,5/28/2014,11/29/2015,96,10,10,10,10,9,9,1.18,2.02E+13,2,1125,3 days ago,t,14,18,48,323,f,f,CP_001
2688555,7673693,5,250,1900,5000,800,120,3,22,41,5/28/2014,11/9/2015,96,9,10,10,10,10,9,2.1,2.02E+13,4,1125,2 weeks ago,t,26,52,82,346,f,f,CP_002
1416279,3586338,1,145,,,,,2,0,29,5/28/2014,9/10/2015,93,10,9,10,10,10,9,1.48,2.02E+13,3,1125,today,t,0,4,33,64,f,f,CP_002
490076,3921530,3,84,500,2100,200,45,3,20,84,5/28/2014,12/27/2015,90,9,9,10,10,10,9,4.29,2.02E+13,2,28,4 days ago,t,15,40,52,176,f,t,CP_001
2494157,5506237,3,260,,,,229,1,0,8,5/28/2014,9/28/2015,98,10,10,10,10,10,9,0.41,2.02E+13,3,1125,today,t,26,56,83,255,f,f,CP_002
3123041,597729,1,75,,,,,1,0,79,5/29/2014,12/13/2015,96,10,9,10,10,10,10,4.04,2.02E+13,2,5,2 weeks ago,t,23,53,83,356,f,f,CP_001
3124961,5014920,1,225,1375,3900,200,100,4,15,1,5/31/2014,5/31/2014,100,10,10,10,10,10,10,0.05,2.02E+13,2,90,today,t,0,0,0,0,f,f,CP_001
3052151,5067360,2,70,400,,100,,1,0,19,6/1/2014,7/30/2015,85,8,7,9,9,9,8,0.98,2.02E+13,2,14,5 weeks ago,t,25,55,85,360,f,f,CP_003
3139847,15942582,5,155,1500,3500,150,45,2,10,71,6/1/2014,12/14/2015,93,9,10,10,10,10,9,3.65,2.02E+13,1,15,today,t,25,49,49,49,f,f,CP_002
1750010,9207095,8,325,1700,5950,150,100,4,15,12,6/1/2014,8/23/2015,76,8,9,10,9,9,7,0.62,2.02E+13,1,1125,4 months ago,t,0,0,0,203,f,f,CP_001
2508065,12836602,1,129,799,,250,90,4,25,5,6/1/2014,9/2/2014,100,10,10,10,10,8,10,0.26,2.02E+13,2,10,2 weeks ago,t,0,0,28,303,f,f,CP_001
2391699,1123549,2,52,347,1360,,9,1,15,103,6/1/2014,12/29/2015,99,10,10,10,10,10,10,5.3,2.02E+13,1,1125,a week ago,t,5,19,49,314,f,f,CP_002
2715623,8242272,1,148,,,,100,2,20,9,6/2/2014,10/29/2015,91,9,10,9,9,10,10,0.46,2.02E+13,3,365,today,t,0,13,43,310,t,t,CP_002
3038772,15473800,1,55,,,100,25,1,10,86,6/2/2014,1/1/2016,94,9,10,10,10,10,10,4.43,2.02E+13,2,1125,2 weeks ago,t,15,43,73,348,f,f,CP_001
1905473,9890727,1,75,,,100,20,1,0,6,6/2/2014,6/18/2015,88,10,8,9,10,8,9,0.31,2.02E+13,1,3,a week ago,t,0,26,56,331,f,f,CP_003
3147706,15980816,1,65,400,1400,,10,1,5,47,6/2/2014,12/10/2015,95,10,10,10,10,9,10,2.42,2.02E+13,1,1125,3 weeks ago,t,27,57,87,362,f,f,CP_003
2970666,1121532,8,109,690,1990,200,88,1,0,44,6/2/2014,12/25/2015,94,9,10,10,10,9,9,2.27,2.02E+13,2,1125,6 weeks ago,t,15,38,68,343,f,f,CP_002
